#time,accel_x,accel_y,accel_z
3761.044375,-9844.739029,0.000000,0.000000
3761.044705,-9548.656652,0.000000,153.219100
3761.045035,-9548.656652,-148.041188,383.047749
3761.045365,-10066.800811,148.041188,0.000000
3761.045695,-10140.821405,0.000000,153.219100
3761.046025,-9844.739029,74.020594,306.438199
3761.046355,-9696.697840,148.041188,383.047749
3761.046686,-9548.656652,444.123565,536.266849
3761.047016,-9918.759623,0.000000,766.095498
3761.047346,-10288.862594,222.061783,229.828649
3761.047676,-10066.800811,0.000000,0.000000
3761.048006,-9918.759623,0.000000,-612.876398
3761.048336,-9696.697840,148.041188,-612.876398
3761.048666,-9770.718434,0.000000,-306.438199
3761.048996,-10066.800811,0.000000,-383.047749
3761.049326,-9770.718434,0.000000,0.000000
3761.049657,-9548.656652,-518.144159,0.000000
3761.049987,-9770.718434,-296.082377,0.000000
3761.050317,-9548.656652,-592.164754,0.000000
3761.050647,-9844.739029,-592.164754,-459.657299
3761.050977,-9474.636058,0.000000,-1455.581446
3761.051307,-9918.759623,-296.082377,-612.876398
3761.051637,-9918.759623,-370.102971,-306.438199
3761.051967,-10066.800811,-222.061783,76.609550
3761.052297,-10436.903782,74.020594,-229.828649
3761.052628,-10214.842000,-222.061783,-995.924147
3761.052958,-9992.780217,-518.144159,-1915.238745
3761.053288,-9474.636058,-370.102971,-2528.115143
3761.053618,-9400.615463,-962.267725,-2374.896044
3761.053948,-9622.677246,-962.267725,-1302.362347
3761.054278,-9252.574275,-1110.308913,-459.657299
3761.054608,-9252.574275,-1406.391290,-153.219100
3761.054938,-9548.656652,-1110.308913,-153.219100
3761.055268,-9696.697840,-592.164754,-1072.533697
3761.055599,-9770.718434,-1036.288319,-612.876398
3761.055929,-9992.780217,-666.185348,-766.095498
3761.056259,-10214.842000,-888.247130,-1149.143247
3761.056589,-10436.903782,0.000000,-842.705048
3761.056919,-9992.780217,-814.226536,-2068.457845
3761.057249,-10288.862594,-1480.411884,-2911.162892
3761.057579,-9622.677246,-1850.514855,-3217.601092
3761.057909,-9548.656652,-1924.535449,-2604.724693
3761.058239,-9252.574275,-2072.576638,-2374.896044
3761.058569,-8364.327145,-2072.576638,-2451.505594
3761.058900,-8364.327145,-1776.494261,-1915.238745
3761.059230,-8734.430116,-1554.432478,-1378.971896
3761.059560,-9622.677246,-1110.308913,0.000000
3761.059890,-10732.986159,-740.205942,383.047749
3761.060220,-11325.150913,-962.267725,0.000000
3761.060550,-11843.295072,-1036.288319,-229.828649
3761.060880,-12213.398043,-1258.350101,-1838.629195
3761.061210,-11695.253884,-2220.617826,-3447.429741
3761.061540,-10214.842000,-3034.844362,-4903.011187
3761.061871,-8068.244768,-3701.029710,-4673.182538
3761.062201,-6809.894666,-3330.926739,-2911.162892
3761.062531,-7846.182985,-2516.700203,-1072.533697
3761.062861,-9030.512492,-1554.432478,-1302.362347
3761.063191,-10066.800811,-962.267725,-2528.115143
3761.063521,-10732.986159,-1554.432478,-4290.134789
3761.063851,-11399.171507,-2368.659014,-4979.620737
3761.064181,-11695.253884,-3849.070898,-3830.477490
3761.064511,-10140.821405,-4959.379811,-1991.848295
3761.064842,-8660.409521,-5847.626942,-1532.190996
3761.065172,-7254.018232,-5329.482782,-1762.019645
3761.065502,-7328.038826,-4367.215058,-2451.505594
3761.065832,-8364.327145,-3182.885551,-2298.286494
3761.066162,-9696.697840,-2368.659014,-1532.190996
3761.066492,-11029.068536,-1480.411884,-689.485948
3761.066822,-11473.192101,-1628.453072,-1838.629195
3761.067152,-11029.068536,-2664.741391,-3677.258390
3761.067482,-10140.821405,-4145.153275,-4903.011187
3761.067813,-9548.656652,-4885.359217,-4903.011187
3761.068143,-9400.615463,-5329.482782,-3600.648841
3761.068473,-8660.409521,-5255.462188,-1915.238745
3761.068803,-8290.306550,-4811.338623,229.828649
3761.069133,-8290.306550,-3775.050304,919.314598
3761.069463,-9770.718434,-2294.638420,842.705048
3761.069793,-11843.295072,-2146.597232,-995.924147
3761.070123,-12435.459826,-1850.514855,-2757.943793
3761.070453,-11177.109724,-2664.741391,-3140.991542
3761.070784,-10436.903782,-3404.947333,-2528.115143
3761.071114,-9548.656652,-4441.235652,-1991.848295
3761.071444,-9770.718434,-4737.318029,-1225.752797
3761.071774,-9030.512492,-4145.153275,-689.485948
3761.072104,-8512.368333,-3478.967927,-459.657299
3761.072434,-8956.491898,-1924.535449,-1378.971896
3761.072764,-8956.491898,-1702.473667,-766.095498
3761.073094,-11769.274478,-1776.494261,1225.752797
3761.073424,-13545.768739,-962.267725,612.876398
3761.073755,-10881.027347,-1480.411884,-1072.533697
3761.074085,-9844.739029,-2590.720797,-1838.629195
3761.074415,-9400.615463,-2368.659014,-2374.896044
3761.074745,-10066.800811,-2146.597232,-2834.553343
3761.075075,-9474.636058,-2590.720797,-2451.505594
3761.075405,-9474.636058,-2146.597232,-1762.019645
3761.075735,-9400.615463,-2072.576638,-1225.752797
3761.076065,-9474.636058,-1554.432478,0.000000
3761.076395,-9770.718434,-1628.453072,-229.828649
3761.076726,-9622.677246,-740.205942,-1608.800546
3761.077056,-8586.388927,-1110.308913,-3140.991542
3761.077386,-8808.450710,-1406.391290,-2528.115143
3761.077716,-9474.636058,-666.185348,-1072.533697
3761.078046,-10584.944971,-518.144159,-383.047749
3761.078376,-11251.130318,222.061783,-919.314598
3761.078706,-11029.068536,-148.041188,-3064.381992
3761.079036,-10066.800811,-962.267725,-4903.011187
3761.079366,-9548.656652,-1480.411884,-4826.401637
3761.079697,-9030.512492,-1332.370696,-3140.991542
3761.080027,-9252.574275,-592.164754,-1685.410096
3761.080357,-8808.450710,-296.082377,-1991.848295
3761.080687,-7624.121203,-1110.308913,-3217.601092
3761.081017,-7328.038826,-1036.288319,-4213.525239
3761.081347,-8808.450710,-296.082377,-2911.162892
3761.081677,-11399.171507,0.000000,0.000000
3761.082007,-11917.315666,74.020594,-76.609550
3761.082337,-10362.883188,-296.082377,-766.095498
3761.082668,-10214.842000,-962.267725,-2374.896044
3761.082998,-10658.965565,-1036.288319,-3064.381992
3761.083328,-12139.377449,-2072.576638,-3140.991542
3761.083658,-11029.068536,-1702.473667,-2604.724693
3761.083988,-7550.100608,-1702.473667,-2145.067394
3761.084318,-6291.750507,-1480.411884,-1608.800546
3761.084648,-8586.388927,-740.205942,-1378.971896
3761.084978,-10066.800811,-592.164754,-1762.019645
3761.085308,-9992.780217,-740.205942,-2834.553343
3761.085639,-9918.759623,-1332.370696,-2528.115143
3761.085969,-10214.842000,-1554.432478,76.609550
3761.086299,-11547.212695,-2220.617826,919.314598
3761.086629,-11917.315666,-2146.597232,766.095498
3761.086959,-10658.965565,-3478.967927,-1225.752797
3761.087289,-8956.491898,-3108.864956,-1608.800546
3761.087619,-9770.718434,-2590.720797,-842.705048
3761.087949,-10362.883188,-2368.659014,0.000000
3761.088279,-9622.677246,-1554.432478,-995.924147
3761.088610,-9030.512492,-1554.432478,-2451.505594
3761.088940,-9770.718434,-1850.514855,-4826.401637
3761.089270,-10436.903782,-2516.700203,-3600.648841
3761.089600,-10362.883188,-3182.885551,-2451.505594
3761.089930,-9104.533087,-3775.050304,-1225.752797
3761.090260,-8586.388927,-3997.112087,-766.095498
3761.090590,-9696.697840,-4219.173869,-306.438199
3761.090920,-11029.068536,-3923.091493,-842.705048
3761.091250,-10807.006753,-3552.988522,-1225.752797
3761.091581,-10214.842000,-3182.885551,-2528.115143
3761.091911,-10510.924376,-3182.885551,-3064.381992
3761.092241,-9474.636058,-3404.947333,-2528.115143
3761.092571,-9104.533087,-3108.864956,-1685.410096
3761.092901,-8512.368333,-3256.906145,-3447.429741
3761.093231,-7105.977043,-3478.967927,-5515.887586
3761.093561,-7698.141797,-3552.988522,-3983.696590
3761.093891,-10288.862594,-2812.782580,-1685.410096
3761.094221,-11325.150913,-2368.659014,-306.438199
3761.094552,-10140.821405,-2664.741391,-612.876398
3761.094882,-9622.677246,-2590.720797,-1225.752797
3761.095212,-9992.780217,-2738.761985,-919.314598
3761.095542,-11991.336260,-2294.638420,766.095498
3761.095872,-11103.089130,-2368.659014,1149.143247
3761.096202,-8512.368333,-2516.700203,-306.438199
3761.096532,-7179.997637,-2072.576638,-2528.115143
3761.096862,-9030.512492,-1258.350101,-2298.286494
3761.097192,-10288.862594,-962.267725,-1149.143247
3761.097523,-11029.068536,-888.247130,-842.705048
3761.097853,-9474.636058,-962.267725,-689.485948
3761.098183,-9326.594869,-1406.391290,-995.924147
3761.098513,-9548.656652,-962.267725,-766.095498
3761.098843,-10658.965565,-1184.329507,153.219100
3761.099173,-10436.903782,-1702.473667,383.047749
3761.099502,-9474.636058,-1110.308913,919.314598
3761.099832,-8734.430116,-1406.391290,229.828649
3761.100162,-8586.388927,-814.226536,1915.238745
3761.100492,-10140.821405,-518.144159,2451.505594
3761.100822,-10066.800811,0.000000,1915.238745
3761.101152,-9622.677246,0.000000,459.657299
3761.101482,-9622.677246,592.164754,-842.705048
3761.101811,-10140.821405,888.247130,-689.485948
3761.102141,-10807.006753,814.226536,229.828649
3761.102471,-10214.842000,518.144159,-536.266849
3761.102801,-9918.759623,518.144159,-1378.971896
3761.103131,-10140.821405,296.082377,-766.095498
3761.103461,-10362.883188,0.000000,0.000000
3761.103790,-8586.388927,148.041188,0.000000
3761.104120,-7920.203579,518.144159,766.095498
3761.104450,-8882.471304,888.247130,1455.581446
3761.104780,-9696.697840,1036.288319,1838.629195
3761.105110,-9844.739029,1776.494261,306.438199
3761.105440,-9770.718434,1406.391290,-689.485948
3761.105770,-10584.944971,1258.350101,-459.657299
3761.106099,-11029.068536,1480.411884,766.095498
3761.106429,-10140.821405,1702.473667,995.924147
3761.106759,-10955.047942,1406.391290,0.000000
3761.107089,-10066.800811,666.185348,-2068.457845
3761.107419,-9252.574275,592.164754,-2068.457845
3761.107749,-8586.388927,740.205942,-612.876398
3761.108079,-7920.203579,1480.411884,536.266849
3761.108408,-8734.430116,2516.700203,1608.800546
3761.108738,-10214.842000,2738.761985,1762.019645
3761.109068,-10807.006753,3108.864956,1149.143247
3761.109398,-11695.253884,2886.803174,-306.438199
3761.109728,-12435.459826,2220.617826,0.000000
3761.110058,-11843.295072,1480.411884,766.095498
3761.110387,-10214.842000,814.226536,1532.190996
3761.110717,-9252.574275,444.123565,1225.752797
3761.111047,-8512.368333,296.082377,536.266849
3761.111377,-8956.491898,148.041188,612.876398
3761.111707,-9326.594869,740.205942,995.924147
3761.112037,-9178.553681,1258.350101,1225.752797
3761.112367,-9474.636058,1480.411884,1685.410096
3761.112696,-10510.924376,1924.535449,2068.457845
3761.113026,-11547.212695,1184.329507,1608.800546
3761.113356,-10807.006753,666.185348,0.000000
3761.113686,-10807.006753,-222.061783,-612.876398
3761.114016,-10584.944971,-962.267725,0.000000
3761.114346,-8956.491898,-1332.370696,306.438199
3761.114676,-8216.285956,-370.102971,612.876398
3761.115005,-8512.368333,-222.061783,229.828649
3761.115335,-9030.512492,74.020594,0.000000
3761.115665,-8512.368333,222.061783,0.000000
3761.115995,-9548.656652,370.102971,76.609550
3761.116325,-10066.800811,444.123565,153.219100
3761.116655,-10362.883188,0.000000,229.828649
3761.116984,-9474.636058,-962.267725,306.438199
3761.117314,-9474.636058,-888.247130,76.609550
3761.117644,-9770.718434,0.000000,-383.047749
3761.117974,-9770.718434,-962.267725,-1608.800546
3761.118304,-9474.636058,-1776.494261,-1072.533697
3761.118634,-9252.574275,-962.267725,0.000000
3761.118964,-9252.574275,-666.185348,1378.971896
3761.119293,-9104.533087,-222.061783,536.266849
3761.119623,-9474.636058,-222.061783,153.219100
3761.119953,-9918.759623,-592.164754,-383.047749
3761.120283,-10732.986159,-444.123565,-459.657299
3761.120613,-10658.965565,-962.267725,306.438199
3761.120943,-10140.821405,-592.164754,919.314598
3761.121273,-9770.718434,-1184.329507,612.876398
3761.121602,-10584.944971,-1184.329507,919.314598
3761.121932,-10510.924376,-1480.411884,229.828649
3761.122262,-10214.842000,-1110.308913,383.047749
3761.122592,-10140.821405,-888.247130,0.000000
3761.122922,-10732.986159,-518.144159,1072.533697
3761.123252,-10881.027347,0.000000,1685.410096
3761.123581,-9696.697840,-814.226536,842.705048
3761.123911,-9178.553681,0.000000,-536.266849
3761.124241,-9770.718434,-740.205942,-1685.410096
3761.124571,-10066.800811,-1480.411884,-1608.800546
3761.124901,-9474.636058,-1184.329507,-766.095498
3761.125231,-9326.594869,-1184.329507,1455.581446
3761.125561,-9992.780217,-1480.411884,1455.581446
3761.125890,-9474.636058,-1184.329507,0.000000
3761.126220,-9474.636058,-1110.308913,-995.924147
3761.126550,-9104.533087,-1110.308913,-1149.143247
3761.126880,-8290.306550,-592.164754,229.828649
3761.127210,-8734.430116,-666.185348,1149.143247
3761.127540,-9400.615463,222.061783,919.314598
3761.127870,-9474.636058,148.041188,-612.876398
3761.128199,-9548.656652,444.123565,-2145.067394
3761.128529,-9548.656652,0.000000,-2757.943793
