#time,accel_x,accel_y,accel_z
4218.159108,-9992.780217,148.041188,536.266849
4218.159438,-9844.739029,0.000000,536.266849
4218.159768,-9548.656652,74.020594,536.266849
4218.160098,-9918.759623,74.020594,459.657299
4218.160428,-9696.697840,0.000000,76.609550
4218.160758,-9696.697840,0.000000,76.609550
4218.161087,-9474.636058,0.000000,0.000000
4218.161417,-9918.759623,0.000000,0.000000
4218.161747,-9770.718434,0.000000,153.219100
4218.162077,-9844.739029,222.061783,76.609550
4218.162407,-10066.800811,666.185348,76.609550
4218.162737,-9992.780217,148.041188,229.828649
4218.163066,-9844.739029,-148.041188,0.000000
4218.163396,-9918.759623,-222.061783,153.219100
4218.163726,-9918.759623,-74.020594,536.266849
4218.164056,-9400.615463,-296.082377,1072.533697
4218.164386,-9622.677246,-148.041188,842.705048
4218.164716,-9548.656652,74.020594,919.314598
4218.165045,-9844.739029,0.000000,689.485948
4218.165375,-9844.739029,296.082377,0.000000
4218.165705,-9844.739029,296.082377,459.657299
4218.166035,-9992.780217,74.020594,612.876398
4218.166365,-9622.677246,0.000000,612.876398
4218.166695,-9326.594869,-370.102971,1225.752797
4218.167024,-9474.636058,-222.061783,1532.190996
4218.167354,-9548.656652,-518.144159,1608.800546
4218.167684,-9918.759623,-444.123565,919.314598
4218.168014,-10066.800811,-222.061783,0.000000
4218.168344,-9548.656652,-444.123565,0.000000
4218.168674,-9696.697840,-222.061783,459.657299
4218.169003,-9992.780217,-592.164754,1455.581446
4218.169333,-9844.739029,-370.102971,2145.067394
4218.169663,-9474.636058,-444.123565,2145.067394
4218.169993,-9326.594869,-962.267725,1685.410096
4218.170323,-9474.636058,-444.123565,1838.629195
4218.170653,-10066.800811,-962.267725,1762.019645
4218.170982,-9474.636058,-962.267725,2374.896044
4218.171312,-9918.759623,-666.185348,2528.115143
4218.171642,-10140.821405,-740.205942,2528.115143
4218.171972,-10140.821405,-740.205942,2604.724693
4218.172302,-10288.862594,-962.267725,2221.676944
4218.172632,-10362.883188,-666.185348,1915.238745
4218.172961,-10214.842000,-666.185348,1455.581446
4218.173291,-9992.780217,-814.226536,1378.971896
4218.173621,-9696.697840,-1184.329507,2068.457845
4218.173951,-9844.739029,-1702.473667,2834.553343
4218.174281,-10362.883188,-2146.597232,3217.601092
4218.174611,-9844.739029,-2886.803174,2834.553343
4218.174941,-9474.636058,-3182.885551,2451.505594
4218.175270,-8882.471304,-2886.803174,3294.210641
4218.175600,-8660.409521,-3478.967927,3983.696590
4218.175930,-9104.533087,-2960.823768,4443.353888
4218.176260,-9992.780217,-2886.803174,4213.525239
4218.176590,-10288.862594,-2812.782580,3830.477490
4218.176920,-11029.068536,-2886.803174,3064.381992
4218.177249,-11029.068536,-2738.761985,2298.286494
4218.177579,-10732.986159,-2812.782580,1532.190996
4218.177909,-9844.739029,-2738.761985,842.705048
4218.178239,-8586.388927,-2960.823768,1302.362347
4218.178569,-8438.347739,-3256.906145,1378.971896
4218.178899,-8438.347739,-3627.009116,2451.505594
4218.179228,-9696.697840,-4071.132681,3217.601092
4218.179558,-9400.615463,-4145.153275,3524.039291
4218.179888,-9622.677246,-4663.297435,3064.381992
4218.180218,-9474.636058,-4737.318029,3217.601092
4218.180548,-8956.491898,-4737.318029,3370.820191
4218.180878,-9844.739029,-3923.091493,4290.134789
4218.181207,-10140.821405,-3330.926739,3983.696590
4218.181537,-10288.862594,-2294.638420,2451.505594
4218.181867,-10732.986159,-2368.659014,919.314598
4218.182197,-10510.924376,-2294.638420,995.924147
4218.182527,-10510.924376,-3108.864956,1991.848295
4218.182857,-10140.821405,-3330.926739,2451.505594
4218.183186,-9548.656652,-3775.050304,1915.238745
4218.183516,-9178.553681,-3849.070898,1378.971896
4218.183846,-8882.471304,-3330.926739,1378.971896
4218.184176,-9548.656652,-3182.885551,2681.334243
4218.184506,-10881.027347,-2738.761985,4290.134789
4218.184836,-11251.130318,-2220.617826,4060.306139
4218.185165,-10658.965565,-1776.494261,3447.429741
4218.185495,-9844.739029,-2368.659014,2221.676944
4218.185825,-9696.697840,-2590.720797,2451.505594
4218.186155,-10436.903782,-3256.906145,1915.238745
4218.186485,-9622.677246,-2442.679609,2834.553343
4218.186815,-9474.636058,-1850.514855,2911.162892
4218.187144,-9696.697840,-2220.617826,2834.553343
4218.187474,-10066.800811,-1332.370696,2068.457845
4218.187804,-10362.883188,-1110.308913,1149.143247
4218.188134,-10066.800811,-1480.411884,1455.581446
4218.188464,-9548.656652,-1184.329507,1685.410096
4218.188794,-9252.574275,-1628.453072,3140.991542
4218.189123,-9252.574275,-1184.329507,3600.648841
4218.189453,-9844.739029,-1406.391290,2834.553343
4218.189783,-9770.718434,-1332.370696,1685.410096
4218.190113,-10436.903782,-1554.432478,1608.800546
4218.190443,-10510.924376,-592.164754,2145.067394
4218.190773,-9400.615463,-1184.329507,2987.772442
4218.191102,-9252.574275,-814.226536,2451.505594
4218.191432,-9104.533087,-296.082377,2298.286494
4218.191762,-9992.780217,-444.123565,1149.143247
4218.192092,-9844.739029,-222.061783,0.000000
4218.192422,-9178.553681,-444.123565,995.924147
4218.192752,-9474.636058,0.000000,1608.800546
