#time,accel_x,accel_y,accel_z
4234.535876,-9622.677246,-296.082377,0.000000
4234.536206,-9622.677246,0.000000,459.657299
4234.536537,-9770.718434,0.000000,536.266849
4234.536867,-9622.677246,0.000000,306.438199
4234.537197,-9622.677246,0.000000,306.438199
4234.537527,-9696.697840,0.000000,306.438199
4234.537857,-9844.739029,0.000000,0.000000
4234.538187,-10066.800811,148.041188,229.828649
4234.538517,-9474.636058,148.041188,459.657299
4234.538847,-9844.739029,222.061783,153.219100
4234.539177,-9770.718434,0.000000,306.438199
4234.539507,-9474.636058,-74.020594,-76.609550
4234.539837,-9696.697840,-370.102971,0.000000
4234.540167,-9622.677246,-74.020594,842.705048
4234.540497,-9622.677246,-444.123565,1225.752797
4234.540827,-9548.656652,0.000000,1072.533697
4234.541157,-9696.697840,74.020594,536.266849
4234.541487,-9918.759623,74.020594,383.047749
4234.541817,-9992.780217,148.041188,229.828649
4234.542148,-10066.800811,222.061783,612.876398
4234.542478,-9918.759623,0.000000,1149.143247
4234.542808,-9844.739029,0.000000,1685.410096
4234.543138,-9770.718434,-296.082377,1608.800546
4234.543468,-9992.780217,-444.123565,1838.629195
4234.543798,-9992.780217,-296.082377,995.924147
4234.544128,-9844.739029,222.061783,689.485948
4234.544458,-9696.697840,-74.020594,-306.438199
4234.544788,-9770.718434,0.000000,153.219100
4234.545118,-9696.697840,-74.020594,766.095498
4234.545448,-10140.821405,-296.082377,1838.629195
4234.545778,-9770.718434,-518.144159,1838.629195
4234.546108,-9326.594869,-740.205942,2221.676944
4234.546438,-9548.656652,-666.185348,1991.848295
4234.546768,-9992.780217,-740.205942,2298.286494
4234.547098,-10066.800811,-1110.308913,2221.676944
4234.547429,-10288.862594,-1110.308913,2911.162892
4234.547759,-10362.883188,-1184.329507,2681.334243
4234.548089,-10288.862594,-1036.288319,3370.820191
4234.548419,-9696.697840,-1110.308913,2911.162892
4234.548749,-9770.718434,-1184.329507,2221.676944
4234.549079,-10140.821405,-740.205942,1762.019645
4234.549409,-10436.903782,-740.205942,1532.190996
4234.549739,-9992.780217,-1258.350101,1378.971896
4234.550069,-10214.842000,-1776.494261,2374.896044
4234.550399,-10140.821405,-2368.659014,2528.115143
4234.550729,-9844.739029,-3108.864956,2528.115143
4234.551059,-9400.615463,-3701.029710,2681.334243
4234.551389,-8216.285956,-3627.009116,2987.772442
