#time,accel_x,accel_y,accel_z
4015.886985,-9326.594869,-1628.453072,2757.943793
4015.887315,-10140.821405,-740.205942,3064.381992
4015.887645,-10658.965565,74.020594,2834.553343
4015.887975,-10510.924376,370.102971,2068.457845
4015.888305,-10214.842000,148.041188,1685.410096
4015.888635,-9548.656652,74.020594,1685.410096
4015.888965,-9548.656652,0.000000,1608.800546
4015.889296,-8734.430116,-148.041188,1149.143247
4015.889626,-8142.265362,-222.061783,1149.143247
4015.889956,-8734.430116,0.000000,1378.971896
4015.890286,-9992.780217,296.082377,1072.533697
4015.890616,-10436.903782,444.123565,536.266849
4015.890946,-10584.944971,148.041188,306.438199
4015.891276,-10807.006753,518.144159,1455.581446
4015.891607,-10807.006753,148.041188,2221.676944
4015.891937,-11029.068536,222.061783,2451.505594
4015.892267,-10436.903782,-296.082377,2221.676944
4015.892597,-10066.800811,-370.102971,2757.943793
4015.892927,-10140.821405,148.041188,3447.429741
4015.893257,-10362.883188,148.041188,3140.991542
4015.893587,-9696.697840,296.082377,2298.286494
4015.893918,-9622.677246,-148.041188,1532.190996
4015.894248,-10288.862594,-370.102971,1532.190996
4015.894578,-11177.109724,-370.102971,919.314598
4015.894908,-8734.430116,-666.185348,2145.067394
4015.895238,-10584.944971,-740.205942,766.095498
4015.895568,-9178.553681,-444.123565,1149.143247
4015.895898,-8438.347739,-1628.453072,1685.410096
4015.896229,-9696.697840,-2368.659014,1838.629195
4015.896559,-9696.697840,-2516.700203,3524.039291
4015.896889,-9326.594869,-3627.009116,4749.792088
4015.897219,-9400.615463,-4145.153275,5056.230287
4015.897549,-9104.533087,-3701.029710,4749.792088
4015.897879,-9844.739029,-4145.153275,3294.210641
4015.898209,-9992.780217,-3701.029710,3294.210641
4015.898540,-9622.677246,-3849.070898,2451.505594
4015.898870,-9474.636058,-2960.823768,2681.334243
4015.899200,-9326.594869,-2368.659014,2604.724693
4015.899530,-10732.986159,-3034.844362,2911.162892
4015.899860,-10881.027347,-3182.885551,2604.724693
4015.900190,-10140.821405,-4145.153275,1762.019645
4015.900520,-8882.471304,-4811.338623,1225.752797
4015.900851,-8808.450710,-5551.544565,1915.238745
4015.901181,-9400.615463,-5477.523971,3907.087040
4015.901511,-10066.800811,-5107.421000,4903.011187
4015.901841,-10214.842000,-4885.359217,4749.792088
4015.902171,-9992.780217,-4441.235652,3983.696590
4015.902501,-10288.862594,-4219.173869,1838.629195
4015.902831,-10732.986159,-4145.153275,1302.362347
4015.903162,-9992.780217,-4589.276840,2145.067394
4015.903492,-9844.739029,-3923.091493,4290.134789
4015.903822,-9992.780217,-4515.256246,4213.525239
4015.904152,-8734.430116,-4959.379811,1608.800546
4015.904482,-8882.471304,-4441.235652,-76.609550
4015.904812,-9400.615463,-3849.070898,153.219100
4015.905142,-10658.965565,-3627.009116,1225.752797
4015.905473,-10955.047942,-3256.906145,2987.772442
4015.905803,-10214.842000,-3034.844362,2834.553343
4015.906133,-9918.759623,-3108.864956,2911.162892
4015.906463,-9992.780217,-2960.823768,2528.115143
4015.906793,-10584.944971,-2590.720797,1762.019645
4015.907123,-10584.944971,-2442.679609,766.095498
4015.907453,-9474.636058,-2442.679609,612.876398
4015.907784,-8808.450710,-2072.576638,1302.362347
4015.908114,-9548.656652,-1998.556043,2374.896044
4015.908444,-9696.697840,-1554.432478,2298.286494
4015.908774,-9104.533087,-1554.432478,1072.533697
4015.909104,-9474.636058,-518.144159,383.047749
4015.909434,-9696.697840,-1110.308913,2604.724693
4015.909764,-10140.821405,-370.102971,2911.162892
4015.910093,-10732.986159,444.123565,2451.505594
4015.910423,-10807.006753,666.185348,-229.828649
4015.910753,-9770.718434,666.185348,-2604.724693
4015.911083,-9326.594869,666.185348,-3447.429741
4015.911413,-9104.533087,962.267725,-459.657299
4015.911743,-9252.574275,1332.370696,2068.457845
4015.912072,-8660.409521,2146.597232,1532.190996
4015.912402,-8734.430116,1628.453072,-612.876398
4015.912732,-9474.636058,2146.597232,-2604.724693
4015.913062,-9844.739029,1850.514855,-2528.115143
4015.913392,-10140.821405,2516.700203,-1149.143247
4015.913722,-9696.697840,1998.556043,536.266849
4015.914052,-9474.636058,2294.638420,1225.752797
4015.914381,-9622.677246,2368.659014,1225.752797
4015.914711,-9918.759623,2368.659014,612.876398
4015.915041,-9992.780217,2886.803174,-689.485948
4015.915371,-10140.821405,3330.926739,-1072.533697
4015.915701,-9770.718434,3775.050304,-1378.971896
4015.916031,-9622.677246,3775.050304,-919.314598
4015.916361,-9770.718434,3552.988522,-612.876398
4015.916690,-10288.862594,2812.782580,-1072.533697
4015.917020,-10288.862594,2590.720797,-1685.410096
4015.917350,-10214.842000,2146.597232,-1991.848295
4015.917680,-9178.553681,2368.659014,-1608.800546
4015.918010,-8660.409521,2072.576638,-536.266849
4015.918340,-8734.430116,2146.597232,-306.438199
4015.918670,-9400.615463,2442.679609,-459.657299
4015.918999,-10807.006753,2738.761985,-76.609550
4015.919329,-11399.171507,2590.720797,995.924147
4015.919659,-11177.109724,2220.617826,1302.362347
4015.919989,-10658.965565,1924.535449,689.485948
4015.920319,-10436.903782,1332.370696,-76.609550
4015.920649,-9992.780217,814.226536,-766.095498
4015.920978,-9178.553681,148.041188,-1455.581446
4015.921308,-8290.306550,-222.061783,-1302.362347
4015.921638,-7920.203579,-296.082377,-383.047749
4015.921968,-8216.285956,0.000000,306.438199
4015.922298,-9252.574275,0.000000,919.314598
4015.922628,-9992.780217,0.000000,842.705048
4015.922958,-10288.862594,-296.082377,459.657299
4015.923287,-10362.883188,-444.123565,1225.752797
4015.923617,-10436.903782,-1110.308913,1378.971896
4015.923947,-10362.883188,-1184.329507,1762.019645
4015.924277,-10214.842000,-1628.453072,1762.019645
4015.924607,-9622.677246,-1776.494261,1762.019645
4015.924937,-9474.636058,-1850.514855,842.705048
4015.925267,-8956.491898,-1924.535449,76.609550
4015.925596,-9104.533087,-1554.432478,-153.219100
4015.925926,-9400.615463,-1110.308913,0.000000
4015.926256,-9844.739029,-962.267725,536.266849
4015.926586,-9770.718434,-1628.453072,0.000000
4015.926916,-10436.903782,-1702.473667,766.095498
4015.927246,-11177.109724,-1850.514855,1149.143247
4015.927575,-11103.089130,-1924.535449,536.266849
4015.927905,-10288.862594,-2294.638420,1378.971896
4015.928235,-9474.636058,-2368.659014,1378.971896
4015.928565,-9252.574275,-2368.659014,1455.581446
4015.928895,-9400.615463,-1554.432478,1685.410096
4015.929225,-9992.780217,-1554.432478,1225.752797
4015.929555,-10140.821405,-1406.391290,1455.581446
4015.929884,-9844.739029,-1258.350101,995.924147
4015.930214,-10510.924376,-1480.411884,306.438199
4015.930544,-10362.883188,-1554.432478,0.000000
4015.930874,-10362.883188,-1850.514855,-229.828649
4015.931204,-9696.697840,-1406.391290,0.000000
4015.931534,-9326.594869,-1258.350101,612.876398
4015.931864,-8808.450710,-740.205942,306.438199
4015.932193,-9474.636058,-666.185348,1838.629195
4015.932523,-10140.821405,-444.123565,1838.629195
4015.932853,-9918.759623,-666.185348,842.705048
4015.933183,-9474.636058,74.020594,383.047749
4015.933513,-9178.553681,-296.082377,306.438199
4015.933843,-9622.677246,0.000000,306.438199
4015.934172,-9622.677246,0.000000,229.828649
4015.934502,-9548.656652,0.000000,229.828649
4015.934832,-9326.594869,370.102971,306.438199
4015.935162,-9474.636058,222.061783,0.000000
4015.935492,-9770.718434,888.247130,0.000000
4015.935822,-9622.677246,814.226536,-306.438199
4015.936152,-8734.430116,962.267725,-612.876398
4015.936481,-8882.471304,444.123565,-459.657299
4015.936811,-8956.491898,666.185348,-229.828649
4015.937141,-9844.739029,1110.308913,76.609550
4015.937471,-9474.636058,1628.453072,76.609550
4015.937801,-9992.780217,1628.453072,-536.266849
4015.938131,-10066.800811,1924.535449,-306.438199
4015.938461,-9918.759623,1628.453072,-383.047749
4015.938790,-9770.718434,2072.576638,-612.876398
4015.939120,-10214.842000,1850.514855,-689.485948
4015.939450,-9844.739029,1998.556043,-842.705048
4015.939780,-9474.636058,1924.535449,-229.828649
4015.940110,-9400.615463,1628.453072,-536.266849
4015.940440,-9474.636058,1702.473667,-1532.190996
4015.940769,-10140.821405,1850.514855,-1608.800546
4015.941099,-9992.780217,1776.494261,-1838.629195
4015.941429,-9474.636058,1554.432478,-766.095498
4015.941759,-9030.512492,1554.432478,229.828649
4015.942089,-9770.718434,1554.432478,612.876398
4015.942419,-10362.883188,1702.473667,919.314598
4015.942749,-10140.821405,1184.329507,0.000000
4015.943078,-10214.842000,1258.350101,-76.609550
4015.943408,-9770.718434,1110.308913,-612.876398
4015.943738,-9622.677246,814.226536,-153.219100
4015.944068,-9770.718434,740.205942,0.000000
4015.944398,-9622.677246,814.226536,-383.047749
4015.944728,-9992.780217,666.185348,-229.828649
4015.945058,-10140.821405,740.205942,-153.219100
4015.945387,-9918.759623,148.041188,-459.657299
4015.945717,-9770.718434,296.082377,153.219100
