#time,accel_x,accel_y,accel_z
4066.482041,-8882.471304,-2812.782580,459.657299
4066.482371,-8586.388927,-1850.514855,1608.800546
4066.482701,-9178.553681,-1480.411884,3524.039291
4066.483031,-10510.924376,-148.041188,4136.915689
4066.483361,-10955.047942,74.020594,2834.553343
4066.483691,-11029.068536,444.123565,1915.238745
4066.484021,-11473.192101,592.164754,766.095498
4066.484352,-10510.924376,0.000000,766.095498
4066.484682,-9326.594869,-444.123565,1302.362347
4066.485012,-8512.368333,-444.123565,1532.190996
4066.485342,-8734.430116,-222.061783,536.266849
4066.485672,-9474.636058,-444.123565,459.657299
4066.486002,-9622.677246,-370.102971,-383.047749
4066.486332,-9474.636058,-370.102971,-153.219100
4066.486662,-9178.553681,-148.041188,689.485948
4066.486992,-10288.862594,0.000000,2451.505594
4066.487322,-10214.842000,74.020594,2681.334243
4066.487652,-10066.800811,-74.020594,2374.896044
4066.487982,-10362.883188,0.000000,2451.505594
4066.488312,-11103.089130,-222.061783,2757.943793
4066.488642,-11769.274478,-370.102971,3217.601092
4066.488972,-10658.965565,-370.102971,3370.820191
4066.489302,-9844.739029,-740.205942,2911.162892
4066.489632,-9400.615463,-1480.411884,1838.629195
4066.489962,-9844.739029,-1702.473667,1455.581446
4066.490292,-9548.656652,-1702.473667,766.095498
4066.490623,-8882.471304,-1776.494261,1072.533697
4066.490953,-8290.306550,-2220.617826,995.924147
4066.491283,-8734.430116,-2220.617826,2604.724693
4066.491613,-9474.636058,-2294.638420,3600.648841
4066.491943,-10288.862594,-2220.617826,4366.744339
4066.492273,-10510.924376,-2442.679609,4673.182538
4066.492603,-10436.903782,-3108.864956,4749.792088
4066.492933,-10658.965565,-2664.741391,3600.648841
4066.493263,-10658.965565,-2664.741391,3064.381992
4066.493593,-9400.615463,-2960.823768,2374.896044
4066.493923,-9474.636058,-2738.761985,689.485948
4066.494253,-8734.430116,-2590.720797,-306.438199
4066.494583,-8882.471304,-2516.700203,229.828649
4066.494913,-10362.883188,-2516.700203,1532.190996
4066.495243,-9104.533087,-3182.885551,3753.867940
4066.495573,-9326.594869,-4145.153275,4443.353888
4066.495903,-10066.800811,-4441.235652,2834.553343
4066.496233,-10510.924376,-4589.276840,1915.238745
4066.496564,-10807.006753,-4071.132681,3294.210641
4066.496894,-10881.027347,-3775.050304,4903.011187
4066.497224,-10881.027347,-3108.864956,4596.572988
4066.497554,-10955.047942,-2960.823768,2681.334243
4066.497884,-10658.965565,-2368.659014,1532.190996
4066.498214,-10066.800811,-2886.803174,536.266849
4066.498544,-10288.862594,-3182.885551,1762.019645
4066.498874,-9918.759623,-3775.050304,3294.210641
4066.499204,-9252.574275,-4441.235652,3524.039291
4066.499534,-8438.347739,-4885.359217,2911.162892
4066.499864,-9030.512492,-5107.421000,1915.238745
4066.500194,-9770.718434,-4737.318029,2834.553343
4066.500524,-11177.109724,-3997.112087,3983.696590
4066.500854,-10658.965565,-2960.823768,4290.134789
4066.501184,-10288.862594,-2738.761985,2757.943793
4066.501514,-9326.594869,-2738.761985,2528.115143
4066.501844,-9548.656652,-2664.741391,2528.115143
4066.502174,-9992.780217,-2960.823768,2681.334243
4066.502504,-9770.718434,-3552.988522,3064.381992
4066.502835,-8734.430116,-3701.029710,3600.648841
4066.503165,-8142.265362,-3478.967927,3064.381992
4066.503495,-8808.450710,-3182.885551,2298.286494
4066.503825,-9474.636058,-2442.679609,1838.629195
4066.504155,-10288.862594,-1776.494261,1455.581446
4066.504485,-10140.821405,-1480.411884,1455.581446
4066.504815,-9844.739029,-814.226536,2145.067394
4066.505145,-9918.759623,-518.144159,3370.820191
4066.505475,-10658.965565,-962.267725,3140.991542
4066.505805,-10288.862594,-1628.453072,1838.629195
4066.506135,-9992.780217,-1924.535449,689.485948
4066.506465,-9252.574275,-1776.494261,1608.800546
4066.506795,-9178.553681,-1998.556043,3140.991542
4066.507125,-8734.430116,-1406.391290,4443.353888
