#time,accel_x,accel_y,accel_z
3758.492704,-9696.697840,0.000000,459.657299
3758.493034,-9622.677246,148.041188,76.609550
3758.493364,-10066.800811,74.020594,306.438199
3758.493694,-9548.656652,0.000000,229.828649
3758.494024,-9918.759623,0.000000,229.828649
3758.494353,-9622.677246,148.041188,229.828649
3758.494683,-9770.718434,74.020594,153.219100
3758.495013,-9844.739029,148.041188,229.828649
3758.495343,-9918.759623,148.041188,459.657299
3758.495673,-9844.739029,0.000000,459.657299
3758.496002,-10362.883188,74.020594,383.047749
3758.496332,-10140.821405,0.000000,0.000000
3758.496662,-9548.656652,74.020594,-612.876398
3758.496992,-9400.615463,0.000000,-766.095498
3758.497322,-9770.718434,148.041188,-842.705048
3758.497651,-9918.759623,74.020594,-383.047749
3758.497981,-9844.739029,-296.082377,0.000000
3758.498311,-9770.718434,-592.164754,76.609550
3758.498641,-9474.636058,-962.267725,-306.438199
3758.498970,-9548.656652,-740.205942,-306.438199
3758.499300,-9548.656652,-592.164754,-536.266849
3758.499630,-9622.677246,-296.082377,-383.047749
3758.499960,-9844.739029,-740.205942,-153.219100
3758.500290,-10066.800811,-222.061783,0.000000
3758.500619,-10362.883188,-296.082377,0.000000
3758.500949,-10288.862594,-444.123565,-536.266849
3758.501279,-9992.780217,-370.102971,-995.924147
3758.501609,-9770.718434,-370.102971,-2068.457845
3758.501939,-9548.656652,-740.205942,-2451.505594
3758.502268,-9474.636058,-666.185348,-1762.019645
3758.502598,-9178.553681,-1036.288319,-842.705048
3758.502928,-9030.512492,-1554.432478,-76.609550
3758.503258,-9326.594869,-1110.308913,0.000000
3758.503588,-9770.718434,-1184.329507,-229.828649
3758.503917,-9918.759623,-888.247130,-842.705048
3758.504247,-9918.759623,-1036.288319,-1149.143247
3758.504577,-10066.800811,-518.144159,-995.924147
3758.504907,-10214.842000,-888.247130,-689.485948
3758.505236,-10362.883188,-740.205942,-1225.752797
3758.505566,-10066.800811,-1036.288319,-1762.019645
3758.505896,-10066.800811,-1258.350101,-2757.943793
3758.506226,-10140.821405,-1702.473667,-2604.724693
3758.506556,-9548.656652,-1850.514855,-2451.505594
3758.506885,-9030.512492,-1924.535449,-2451.505594
3758.507215,-8364.327145,-1776.494261,-1991.848295
3758.507545,-8512.368333,-1776.494261,-1378.971896
3758.507875,-9030.512492,-1554.432478,-766.095498
3758.508205,-9844.739029,-1332.370696,-459.657299
3758.508534,-10584.944971,-1406.391290,229.828649
3758.508864,-11695.253884,-1258.350101,0.000000
3758.509194,-11917.315666,-1776.494261,-306.438199
3758.509524,-11917.315666,-2294.638420,-2145.067394
3758.509853,-11103.089130,-2442.679609,-2911.162892
3758.510183,-8956.491898,-3775.050304,-4903.011187
3758.510513,-7772.162391,-3701.029710,-4060.306139
3758.510843,-7105.977043,-3478.967927,-1915.238745
3758.511173,-8290.306550,-1924.535449,-995.924147
3758.511502,-9400.615463,-1332.370696,-1915.238745
3758.511832,-10436.903782,-1332.370696,-3753.867940
3758.512162,-10955.047942,-2072.576638,-4903.011187
3758.512492,-11621.233289,-3108.864956,-4673.182538
3758.512822,-11695.253884,-4219.173869,-3217.601092
3758.513151,-9548.656652,-5403.503377,-1608.800546
3758.513481,-8068.244768,-5477.523971,-1762.019645
3758.513811,-7105.977043,-5107.421000,-1915.238745
