#time,accel_x,accel_y,accel_z
3750.823108,-9770.718434,0.000000,306.438199
3750.823438,-9770.718434,148.041188,76.609550
3750.823768,-9696.697840,0.000000,306.438199
3750.824097,-9548.656652,0.000000,536.266849
3750.824427,-9770.718434,0.000000,536.266849
3750.824757,-9696.697840,0.000000,0.000000
3750.825086,-9696.697840,0.000000,306.438199
3750.825416,-9770.718434,-370.102971,536.266849
3750.825746,-9918.759623,148.041188,612.876398
3750.826076,-10066.800811,0.000000,842.705048
3750.826405,-10510.924376,222.061783,383.047749
3750.826735,-9992.780217,222.061783,153.219100
3750.827065,-9918.759623,148.041188,-842.705048
3750.827394,-9696.697840,148.041188,-842.705048
3750.827724,-9844.739029,0.000000,-612.876398
3750.828054,-9918.759623,-296.082377,-76.609550
3750.828384,-9622.677246,-666.185348,0.000000
3750.828713,-9770.718434,-592.164754,76.609550
3750.829043,-9474.636058,-666.185348,-306.438199
3750.829373,-9400.615463,-518.144159,-612.876398
3750.829702,-9622.677246,-666.185348,-689.485948
3750.830032,-9770.718434,-148.041188,-766.095498
3750.830362,-10140.821405,-296.082377,-229.828649
3750.830692,-10066.800811,-296.082377,0.000000
3750.831021,-10436.903782,-518.144159,153.219100
3750.831351,-10214.842000,-296.082377,-689.485948
3750.831681,-9844.739029,-370.102971,-1072.533697
3750.832010,-9918.759623,-370.102971,-2221.676944
3750.832340,-9474.636058,-740.205942,-2298.286494
3750.832670,-9252.574275,-1332.370696,-1532.190996
3750.833000,-9400.615463,-888.247130,-995.924147
3750.833329,-9104.533087,-1036.288319,-306.438199
3750.833659,-9400.615463,-1036.288319,0.000000
3750.833989,-9474.636058,-1036.288319,-306.438199
3750.834318,-9918.759623,-1184.329507,-766.095498
3750.834648,-9992.780217,-1258.350101,-766.095498
3750.834978,-9992.780217,-666.185348,-1225.752797
3750.835308,-10066.800811,-740.205942,-1072.533697
3750.835637,-10214.842000,-814.226536,-1532.190996
3750.835967,-10362.883188,-814.226536,-1838.629195
3750.836297,-10214.842000,-1406.391290,-2528.115143
3750.836626,-9770.718434,-1628.453072,-3064.381992
3750.836956,-9474.636058,-1628.453072,-2757.943793
3750.837286,-9326.594869,-1702.473667,-2451.505594
3750.837616,-8734.430116,-1776.494261,-2221.676944
3750.837945,-8660.409521,-1850.514855,-1455.581446
3750.838275,-9178.553681,-1110.308913,-612.876398
3750.838605,-9918.759623,-1036.288319,-76.609550
3750.838934,-10881.027347,-962.267725,153.219100
3750.839264,-11399.171507,-1110.308913,536.266849
3750.839594,-11769.274478,-1480.411884,-689.485948
3750.839923,-11695.253884,-2072.576638,-2145.067394
3750.840253,-11103.089130,-2368.659014,-3907.087040
3750.840583,-9474.636058,-3330.926739,-4749.792088
3750.840913,-7624.121203,-3701.029710,-4290.134789
3750.841242,-7179.997637,-2960.823768,-2451.505594
3750.841572,-8068.244768,-2072.576638,-995.924147
3750.841902,-9474.636058,-1036.288319,-1378.971896
3750.842231,-10288.862594,-1184.329507,-3064.381992
3750.842561,-11103.089130,-1776.494261,-4443.353888
3750.842891,-11547.212695,-2812.782580,-5056.230287
3750.843221,-11547.212695,-4145.153275,-3370.820191
3750.843550,-9622.677246,-5477.523971,-1838.629195
3750.843880,-7846.182985,-5921.647536,-1302.362347
3750.844210,-6957.935855,-5107.421000,-1991.848295
3750.844539,-7698.141797,-4293.194464,-3217.601092
3750.844869,-8660.409521,-3330.926739,-2757.943793
3750.845199,-9918.759623,-1924.535449,-1455.581446
3750.845529,-10955.047942,-1184.329507,-1302.362347
3750.845858,-11547.212695,-1702.473667,-2528.115143
3750.846188,-11029.068536,-2812.782580,-4443.353888
3750.846518,-9474.636058,-4737.318029,-5745.716235
3750.846847,-9030.512492,-5181.441594,-5439.278036
3750.847177,-9104.533087,-5551.544565,-3140.991542
3750.847507,-8586.388927,-4811.338623,-995.924147
3750.847837,-7698.141797,-4589.276840,842.705048
3750.848166,-7550.100608,-3552.988522,1532.190996
3750.848496,-10140.821405,-2294.638420,612.876398
3750.848826,-12953.603985,-1332.370696,-1225.752797
3750.849155,-12805.562797,-1702.473667,-2528.115143
3750.849485,-11103.089130,-2738.761985,-3217.601092
3750.849815,-9918.759623,-3849.070898,-2374.896044
3750.850145,-9252.574275,-4959.379811,-1225.752797
3750.850474,-8956.491898,-4885.359217,-1455.581446
3750.850804,-7994.224174,-4219.173869,-689.485948
3750.851134,-7772.162391,-2664.741391,-1685.410096
3750.851463,-8586.388927,-1554.432478,-1685.410096
3750.851793,-11103.089130,-1702.473667,612.876398
3750.852123,-13471.748144,-518.144159,995.924147
3750.852452,-11399.171507,-1480.411884,383.047749
3750.852782,-10807.006753,-2220.617826,-995.924147
3750.853112,-10510.924376,-2516.700203,-2145.067394
3750.853442,-10658.965565,-2516.700203,-2757.943793
3750.853771,-9474.636058,-2886.803174,-1915.238745
3750.854101,-9178.553681,-2368.659014,-1455.581446
3750.854431,-9178.553681,-2442.679609,-1991.848295
3750.854760,-9104.533087,-2294.638420,-995.924147
3750.855090,-9400.615463,-1628.453072,0.000000
3750.855420,-9844.739029,-1258.350101,-1149.143247
3750.855750,-9104.533087,-1258.350101,-2451.505594
3750.856079,-9030.512492,-1554.432478,-3140.991542
3750.856409,-8956.491898,-1184.329507,-2834.553343
3750.856739,-9622.677246,-1332.370696,-1915.238745
3750.857068,-10214.842000,-666.185348,-459.657299
3750.857398,-10658.965565,-370.102971,-1991.848295
3750.857728,-10658.965565,-666.185348,-3524.039291
3750.858058,-10288.862594,-1184.329507,-4749.792088
3750.858387,-9844.739029,-1924.535449,-4136.915689
3750.858717,-9474.636058,-1480.411884,-1991.848295
3750.859047,-9548.656652,-962.267725,-1378.971896
3750.859376,-8290.306550,-666.185348,-1608.800546
3750.859706,-7254.018232,-1110.308913,-4060.306139
3750.860036,-7402.059420,-1110.308913,-4596.572988
3750.860366,-9400.615463,-518.144159,-2068.457845
3750.860695,-11843.295072,-518.144159,229.828649
3750.861025,-11251.130318,148.041188,0.000000
3750.861355,-10362.883188,-740.205942,-1378.971896
3750.861684,-10362.883188,-1110.308913,-3064.381992
3750.862014,-11251.130318,-1036.288319,-3524.039291
3750.862344,-11621.233289,-1924.535449,-3217.601092
3750.862674,-9770.718434,-814.226536,-3140.991542
3750.863003,-7698.141797,-1554.432478,-1685.410096
