#time,accel_x,accel_y,accel_z
3777.971533,-10066.800811,222.061783,76.609550
3777.971862,-10066.800811,148.041188,0.000000
3777.972192,-9696.697840,0.000000,0.000000
3777.972522,-9622.677246,0.000000,76.609550
3777.972852,-9696.697840,222.061783,383.047749
3777.973181,-9770.718434,74.020594,459.657299
3777.973511,-9918.759623,148.041188,229.828649
3777.973841,-9696.697840,74.020594,229.828649
3777.974170,-9622.677246,0.000000,383.047749
3777.974500,-9770.718434,-148.041188,153.219100
3777.974830,-9770.718434,0.000000,153.219100
3777.975159,-9770.718434,0.000000,383.047749
3777.975489,-9844.739029,296.082377,459.657299
3777.975819,-10066.800811,296.082377,306.438199
3777.976149,-9992.780217,74.020594,229.828649
3777.976478,-9696.697840,0.000000,153.219100
3777.976808,-9918.759623,148.041188,153.219100
3777.977138,-9844.739029,444.123565,76.609550
3777.977467,-9918.759623,296.082377,306.438199
3777.977797,-9770.718434,296.082377,153.219100
3777.978127,-9918.759623,0.000000,459.657299
3777.978456,-9548.656652,74.020594,459.657299
3777.978786,-9696.697840,148.041188,76.609550
3777.979116,-9770.718434,74.020594,229.828649
3777.979446,-9918.759623,148.041188,459.657299
3777.979775,-9622.677246,0.000000,612.876398
3777.980105,-9770.718434,0.000000,459.657299
3777.980435,-9844.739029,74.020594,76.609550
3777.980764,-9696.697840,0.000000,0.000000
3777.981094,-9696.697840,148.041188,0.000000
3777.981424,-9474.636058,74.020594,76.609550
3777.981753,-9770.718434,74.020594,306.438199
3777.982083,-10214.842000,148.041188,459.657299
3777.982413,-9918.759623,148.041188,0.000000
3777.982743,-9770.718434,0.000000,0.000000
3777.983072,-9622.677246,0.000000,76.609550
3777.983402,-9770.718434,0.000000,306.438199
3777.983732,-9770.718434,0.000000,536.266849
3777.984061,-9696.697840,0.000000,0.000000
3777.984391,-9844.739029,296.082377,0.000000
3777.984721,-9918.759623,74.020594,0.000000
3777.985050,-9770.718434,0.000000,306.438199
3777.985380,-9770.718434,0.000000,536.266849
3777.985710,-9918.759623,0.000000,612.876398
3777.986040,-9844.739029,0.000000,76.609550
3777.986369,-9844.739029,74.020594,0.000000
3777.986699,-9548.656652,74.020594,-229.828649
3777.987029,-9696.697840,0.000000,0.000000
3777.987358,-9474.636058,296.082377,229.828649
3777.987688,-9992.780217,74.020594,306.438199
3777.988018,-9696.697840,0.000000,383.047749
3777.988348,-9918.759623,0.000000,536.266849
3777.988677,-9770.718434,370.102971,842.705048
3777.989007,-9844.739029,148.041188,459.657299
