#time,accel_x,accel_y,accel_z
3699.669953,-10362.883188,-1998.556043,-1532.190996
3699.670283,-9178.553681,-2368.659014,-1532.190996
3699.670613,-8586.388927,-1998.556043,-1991.848295
3699.670943,-9918.759623,-1628.453072,-1532.190996
3699.671274,-10288.862594,-666.185348,-2221.676944
3699.671604,-9178.553681,-1184.329507,-2987.772442
3699.671934,-8808.450710,-370.102971,-2451.505594
3699.672264,-9400.615463,-814.226536,-1838.629195
3699.672594,-10066.800811,-740.205942,-1762.019645
3699.672924,-9696.697840,-1258.350101,-1685.410096
3699.673254,-10362.883188,-1406.391290,-1378.971896
3699.673584,-10214.842000,-888.247130,-229.828649
3699.673914,-10807.006753,-1184.329507,0.000000
3699.674244,-10140.821405,-962.267725,-459.657299
3699.674574,-8956.491898,-592.164754,-1608.800546
3699.674905,-9030.512492,-296.082377,-1532.190996
3699.675235,-9770.718434,0.000000,-1762.019645
3699.675565,-9844.739029,148.041188,-1532.190996
3699.675895,-9474.636058,444.123565,-1915.238745
3699.676225,-9548.656652,592.164754,-2221.676944
3699.676555,-9992.780217,-296.082377,-1685.410096
3699.676885,-9844.739029,-222.061783,-1532.190996
3699.677215,-9844.739029,-1110.308913,-459.657299
3699.677545,-9474.636058,-2294.638420,-612.876398
3699.677875,-10732.986159,-1998.556043,689.485948
3699.678205,-8882.471304,-148.041188,1685.410096
3699.678536,-9400.615463,296.082377,0.000000
3699.678866,-11251.130318,1332.370696,-995.924147
3699.679196,-9844.739029,444.123565,-1685.410096
3699.679526,-10288.862594,370.102971,-3447.429741
3699.679856,-11399.171507,-518.144159,-4519.963438
3699.680186,-11251.130318,-1110.308913,-2987.772442
3699.680516,-9326.594869,-1776.494261,-1915.238745
3699.680846,-7920.203579,-3034.844362,-1915.238745
3699.681176,-7031.956449,-3182.885551,-995.924147
3699.681506,-7550.100608,-2368.659014,-459.657299
3699.681836,-9474.636058,-1480.411884,-306.438199
3699.682166,-10881.027347,-666.185348,-536.266849
3699.682497,-11843.295072,-592.164754,-1225.752797
3699.682827,-12139.377449,-962.267725,-2221.676944
3699.683157,-12361.439231,-1924.535449,-2681.334243
3699.683487,-11769.274478,-2886.803174,-3217.601092
3699.683817,-9918.759623,-3701.029710,-3907.087040
3699.684147,-8586.388927,-4071.132681,-4903.011187
3699.684477,-7550.100608,-3923.091493,-4903.011187
3699.684807,-7920.203579,-4219.173869,-4519.963438
3699.685137,-8142.265362,-3997.112087,-2987.772442
3699.685467,-8586.388927,-3701.029710,-1762.019645
3699.685797,-9918.759623,-2442.679609,-1149.143247
3699.686128,-10288.862594,-3256.906145,-2757.943793
3699.686458,-9992.780217,-4367.215058,-4060.306139
3699.686788,-10436.903782,-4219.173869,-3294.210641
3699.687118,-11843.295072,-4515.256246,-1915.238745
3699.687448,-12065.356855,-4737.318029,-1608.800546
3699.687778,-10584.944971,-5181.441594,-3140.991542
3699.688108,-8734.430116,-5773.606348,-5209.449386
3699.688438,-8438.347739,-5403.503377,-4903.011187
3699.688768,-8364.327145,-5033.400406,-3140.991542
3699.689098,-8290.306550,-4441.235652,-1915.238745
3699.689428,-7994.224174,-4071.132681,-1149.143247
