#time,accel_x,accel_y,accel_z
3662.278385,-8290.306550,-2590.720797,-3753.867940
3662.278715,-7846.182985,-2294.638420,-1838.629195
3662.279045,-8438.347739,-1258.350101,-459.657299
3662.279374,-10140.821405,-592.164754,-766.095498
3662.279704,-10658.965565,-74.020594,-2757.943793
3662.280034,-10288.862594,-518.144159,-2757.943793
3662.280364,-10436.903782,-888.247130,-2221.676944
3662.280693,-10436.903782,-888.247130,-459.657299
3662.281023,-10510.924376,-1036.288319,689.485948
3662.281353,-9844.739029,-1628.453072,-459.657299
3662.281683,-9622.677246,-1332.370696,-1608.800546
3662.282012,-10066.800811,-1110.308913,-1302.362347
3662.282342,-10288.862594,-740.205942,-995.924147
3662.282672,-9178.553681,148.041188,-536.266849
3662.283002,-8808.450710,74.020594,153.219100
3662.283332,-9326.594869,888.247130,-995.924147
3662.283661,-9548.656652,814.226536,-2298.286494
3662.283991,-10658.965565,962.267725,-3753.867940
3662.284321,-10140.821405,370.102971,-4136.915689
3662.284651,-10362.883188,74.020594,-2834.553343
3662.284980,-10140.821405,-1036.288319,-1608.800546
3662.285310,-9474.636058,-888.247130,-1072.533697
3662.285640,-9030.512492,-1480.411884,-459.657299
3662.285970,-8660.409521,-1554.432478,-1149.143247
3662.286299,-9030.512492,-296.082377,459.657299
3662.286629,-8364.327145,518.144159,2145.067394
3662.286959,-10066.800811,1110.308913,1608.800546
3662.287289,-10732.986159,814.226536,-306.438199
3662.287619,-9252.574275,592.164754,-995.924147
3662.287948,-11843.295072,1184.329507,-2681.334243
3662.288278,-13027.624579,444.123565,-3447.429741
3662.288608,-11843.295072,0.000000,-5209.449386
3662.288938,-9622.677246,-1554.432478,-5822.325785
3662.289267,-7179.997637,-2590.720797,-5209.449386
3662.289597,-6809.894666,-2516.700203,-2451.505594
3662.289927,-7328.038826,-1924.535449,-383.047749
3662.290257,-8956.491898,-814.226536,-459.657299
3662.290586,-9992.780217,-222.061783,-919.314598
3662.290916,-10436.903782,-592.164754,-229.828649
3662.291246,-11547.212695,-370.102971,153.219100
3662.291576,-12583.501014,-1184.329507,689.485948
3662.291906,-12435.459826,-2368.659014,-612.876398
3662.292235,-11547.212695,-3034.844362,-2834.553343
3662.292565,-10214.842000,-3627.009116,-4826.401637
3662.292895,-8734.430116,-4071.132681,-5822.325785
3662.293225,-7920.203579,-3775.050304,-4826.401637
3662.293554,-7994.224174,-3775.050304,-4443.353888
3662.293884,-7624.121203,-3256.906145,-3447.429741
3662.294214,-8068.244768,-2516.700203,-2374.896044
3662.294544,-9326.594869,-2812.782580,-2604.724693
3662.294873,-10732.986159,-3256.906145,-2757.943793
3662.295203,-11251.130318,-4441.235652,-2374.896044
3662.295533,-11399.171507,-4885.359217,-459.657299
3662.295863,-11991.336260,-5181.441594,766.095498
3662.296193,-11325.150913,-5551.544565,-306.438199
3662.296522,-9770.718434,-5699.585753,-3064.381992
3662.296852,-8290.306550,-5773.606348,-5209.449386
3662.297182,-8364.327145,-5255.462188,-4903.011187
3662.297512,-8364.327145,-4737.318029,-3447.429741
3662.297841,-7476.080014,-4515.256246,-1762.019645
3662.298171,-7772.162391,-3701.029710,-1532.190996
3662.298501,-8734.430116,-3923.091493,-3294.210641
3662.298831,-10584.944971,-4589.276840,-5362.668486
3662.299160,-11621.233289,-5033.400406,-4673.182538
3662.299490,-10955.047942,-5773.606348,-2374.896044
3662.299820,-11103.089130,-6513.812290,1455.581446
3662.300150,-10955.047942,-6143.709319,3447.429741
3662.300479,-10140.821405,-5921.647536,3294.210641
3662.300809,-8586.388927,-5033.400406,1149.143247
3662.301139,-8438.347739,-4663.297435,-842.705048
3662.301469,-9474.636058,-2886.803174,-4673.182538
3662.301798,-9770.718434,-2368.659014,-4443.353888
3662.302128,-9474.636058,-2664.741391,-2298.286494
3662.302458,-9400.615463,-2886.803174,-766.095498
3662.302788,-9474.636058,-3552.988522,-995.924147
3662.303117,-10955.047942,-3775.050304,-1455.581446
3662.303447,-10881.027347,-3552.988522,-1608.800546
3662.303777,-10214.842000,-3404.947333,-612.876398
3662.304107,-9844.739029,-2886.803174,1685.410096
3662.304436,-9548.656652,-2368.659014,3140.991542
3662.304766,-10214.842000,-2072.576638,2911.162892
3662.305096,-9992.780217,-1480.411884,2374.896044
3662.305425,-9622.677246,-1184.329507,1838.629195
3662.305755,-8882.471304,-518.144159,919.314598
3662.306085,-9696.697840,296.082377,459.657299
3662.306415,-10288.862594,740.205942,76.609550
3662.306744,-10584.944971,666.185348,536.266849
3662.307074,-10140.821405,814.226536,-306.438199
3662.307404,-10288.862594,814.226536,306.438199
3662.307734,-10510.924376,814.226536,1378.971896
3662.308063,-9844.739029,962.267725,1991.848295
3662.308393,-8512.368333,962.267725,1532.190996
3662.308723,-8216.285956,1554.432478,1149.143247
3662.309053,-8956.491898,2220.617826,1302.362347
3662.309382,-9770.718434,2590.720797,1762.019645
3662.309712,-9696.697840,3108.864956,2145.067394
3662.310042,-9104.533087,3552.988522,1302.362347
3662.310371,-9918.759623,4071.132681,0.000000
3662.310701,-10732.986159,3627.009116,-919.314598
3662.311031,-11325.150913,3478.967927,-1149.143247
3662.311361,-11473.192101,3923.091493,-459.657299
3662.311690,-11029.068536,4293.194464,229.828649
3662.312020,-9844.739029,3330.926739,-612.876398
3662.312350,-7994.224174,3330.926739,-1991.848295
